"Coordinate" "plate.name" "Time" "OD600" "Strain" "Condition" "Bio_Rep"
"D8" "C1" 1560 0.0919 "trk1KO" "SYNHEFL00000022" "C"
"D9" "C1" 1560 0.0776 "art10KO" "SYNHEFL00000022" "C"
"D10" "C1" 1560 0.0294 "ldb19KO" "SYNHEFL00000022" "C"
"D11" "C1" 1560 0.0775 "BY4741" "SYNHEFL00000022" "C"
"E2" "C1" 1560 0.0832 "BY4741" "SYNHEFL00000022" "C"
"E3" "C1" 1560 0.0872 "sat4KO" "SYNHEFL00000022" "C"
"E4" "C1" 1560 0.083 "hal5KO" "SYNHEFL00000022" "C"
"E5" "C1" 1560 0.0734 "ilt1KO" "SYNHEFL00000022" "C"
"E6" "C1" 1560 0.0694 "aly1KO" "SYNHEFL00000022" "C"
"E7" "C1" 1560 0.0593 "trk2KO" "SYNHEFL00000022" "C"
"E8" "C1" 1560 0.0553 "trk1KO" "SYNHEFL00000022" "C"
"E9" "C1" 1560 0.0542 "art10KO" "SYNHEFL00000022" "C"
"E10" "C1" 1560 0.0716 "ldb19KO" "SYNHEFL00000022" "C"
"E11" "C1" 1560 0.0697 "BY4741" "SYNHEFL00000022" "C"
"F2" "C1" 1560 0.0874 "BY4741" "SYNHEFL00000022" "C"
"F3" "C1" 1560 0.163 "sat4KO" "SYNHEFL00000022" "C"
"F4" "C1" 1560 0.0809 "hal5KO" "SYNHEFL00000022" "C"
"F5" "C1" 1560 0.0786 "ilt1KO" "SYNHEFL00000022" "C"
"F6" "C1" 1560 0.0568 "aly1KO" "SYNHEFL00000022" "C"
"F7" "C1" 1560 0.1023 "trk2KO" "SYNHEFL00000022" "C"
"F8" "C1" 1560 0.0784 "trk1KO" "SYNHEFL00000022" "C"
"F9" "C1" 1560 0.1191 "art10KO" "SYNHEFL00000022" "C"
"F10" "C1" 1560 0.0767 "ldb19KO" "SYNHEFL00000022" "C"
"F11" "C1" 1560 0.0636 "BY4741" "SYNHEFL00000022" "C"
"G2" "C1" 1560 0.059 "BY4741" "SYNHEFL00000022" "C"
"G3" "C1" 1560 0.0712 "sat4KO" "SYNHEFL00000022" "C"
"G4" "C1" 1560 0.069 "hal5KO" "SYNHEFL00000022" "C"
"G5" "C1" 1560 0.0488 "ilt1KO" "SYNHEFL00000022" "C"
"G6" "C1" 1560 0.0361 "aly1KO" "SYNHEFL00000022" "C"
"G7" "C1" 1560 0.0187 "trk2KO" "SYNHEFL00000022" "C"
"G8" "C1" 1560 0.0239 "trk1KO" "SYNHEFL00000022" "C"
"G9" "C1" 1560 0.0376 "art10KO" "SYNHEFL00000022" "C"
"G10" "C1" 1560 0.0133 "ldb19KO" "SYNHEFL00000022" "C"
"G11" "C1" 1560 0.0415 "BY4741" "SYNHEFL00000022" "C"
"B2" "C1" 1620 0.0881 "BY4741" "SYNHEFL00000022" "C"
"B3" "C1" 1620 0.1 "sat4KO" "SYNHEFL00000022" "C"
"B4" "C1" 1620 0.105 "hal5KO" "SYNHEFL00000022" "C"
"B5" "C1" 1620 0.0526 "ilt1KO" "SYNHEFL00000022" "C"
"B6" "C1" 1620 0.0643 "aly1KO" "SYNHEFL00000022" "C"
"B7" "C1" 1620 0.0585 "trk2KO" "SYNHEFL00000022" "C"
"B8" "C1" 1620 0.0528 "trk1KO" "SYNHEFL00000022" "C"
"B9" "C1" 1620 0.0532 "art10KO" "SYNHEFL00000022" "C"
"B10" "C1" 1620 0.0747 "ldb19KO" "SYNHEFL00000022" "C"
"B11" "C1" 1620 0.0694 "BY4741" "SYNHEFL00000022" "C"
"C2" "C1" 1620 0.0695 "BY4741" "SYNHEFL00000022" "C"
"C3" "C1" 1620 0.1196 "sat4KO" "SYNHEFL00000022" "C"
"C4" "C1" 1620 0.1027 "hal5KO" "SYNHEFL00000022" "C"
"C5" "C1" 1620 0.0626 "ilt1KO" "SYNHEFL00000022" "C"
"C6" "C1" 1620 0.0702 "aly1KO" "SYNHEFL00000022" "C"
"C7" "C1" 1620 0.0702 "trk2KO" "SYNHEFL00000022" "C"
"C8" "C1" 1620 0.0588 "trk1KO" "SYNHEFL00000022" "C"
"C9" "C1" 1620 0.0386 "art10KO" "SYNHEFL00000022" "C"
"C10" "C1" 1620 0.0815 "ldb19KO" "SYNHEFL00000022" "C"
"C11" "C1" 1620 0.1068 "BY4741" "SYNHEFL00000022" "C"
"D2" "C1" 1620 0.0987 "BY4741" "SYNHEFL00000022" "C"
"D3" "C1" 1620 0.1277 "sat4KO" "SYNHEFL00000022" "C"
"D4" "C1" 1620 0.0823 "hal5KO" "SYNHEFL00000022" "C"
"D5" "C1" 1620 0.0555 "ilt1KO" "SYNHEFL00000022" "C"
"D6" "C1" 1620 0.0522 "aly1KO" "SYNHEFL00000022" "C"
"D7" "C1" 1620 0.0811 "trk2KO" "SYNHEFL00000022" "C"
"D8" "C1" 1620 0.0924 "trk1KO" "SYNHEFL00000022" "C"
"D9" "C1" 1620 0.0808 "art10KO" "SYNHEFL00000022" "C"
"D10" "C1" 1620 0.0328 "ldb19KO" "SYNHEFL00000022" "C"
"D11" "C1" 1620 0.0787 "BY4741" "SYNHEFL00000022" "C"
"E2" "C1" 1620 0.0828 "BY4741" "SYNHEFL00000022" "C"
"E3" "C1" 1620 0.0889 "sat4KO" "SYNHEFL00000022" "C"
"E4" "C1" 1620 0.0811 "hal5KO" "SYNHEFL00000022" "C"
"E5" "C1" 1620 0.0751 "ilt1KO" "SYNHEFL00000022" "C"
"E6" "C1" 1620 0.0704 "aly1KO" "SYNHEFL00000022" "C"
"E7" "C1" 1620 0.0603 "trk2KO" "SYNHEFL00000022" "C"
"E8" "C1" 1620 0.0599 "trk1KO" "SYNHEFL00000022" "C"
"E9" "C1" 1620 0.0573 "art10KO" "SYNHEFL00000022" "C"
"E10" "C1" 1620 0.0727 "ldb19KO" "SYNHEFL00000022" "C"
"E11" "C1" 1620 0.0712 "BY4741" "SYNHEFL00000022" "C"
"F2" "C1" 1620 0.0854 "BY4741" "SYNHEFL00000022" "C"
"F3" "C1" 1620 0.16 "sat4KO" "SYNHEFL00000022" "C"
"F4" "C1" 1620 0.08 "hal5KO" "SYNHEFL00000022" "C"
"F5" "C1" 1620 0.0798 "ilt1KO" "SYNHEFL00000022" "C"
"F6" "C1" 1620 0.0585 "aly1KO" "SYNHEFL00000022" "C"
"F7" "C1" 1620 0.1069 "trk2KO" "SYNHEFL00000022" "C"
"F8" "C1" 1620 0.0822 "trk1KO" "SYNHEFL00000022" "C"
"F9" "C1" 1620 0.1197 "art10KO" "SYNHEFL00000022" "C"
"F10" "C1" 1620 0.0802 "ldb19KO" "SYNHEFL00000022" "C"
"F11" "C1" 1620 0.0634 "BY4741" "SYNHEFL00000022" "C"
"G2" "C1" 1620 0.0608 "BY4741" "SYNHEFL00000022" "C"
"G3" "C1" 1620 0.0761 "sat4KO" "SYNHEFL00000022" "C"
"G4" "C1" 1620 0.0707 "hal5KO" "SYNHEFL00000022" "C"
"G5" "C1" 1620 0.0492 "ilt1KO" "SYNHEFL00000022" "C"
"G6" "C1" 1620 0.0363 "aly1KO" "SYNHEFL00000022" "C"
"G7" "C1" 1620 0.0192 "trk2KO" "SYNHEFL00000022" "C"
"G8" "C1" 1620 0.0255 "trk1KO" "SYNHEFL00000022" "C"
"G9" "C1" 1620 0.0386 "art10KO" "SYNHEFL00000022" "C"
"G10" "C1" 1620 0.0139 "ldb19KO" "SYNHEFL00000022" "C"
"G11" "C1" 1620 0.0419 "BY4741" "SYNHEFL00000022" "C"
"B2" "C1" 1680 0.0837 "BY4741" "SYNHEFL00000022" "C"
"B3" "C1" 1680 0.0931 "sat4KO" "SYNHEFL00000022" "C"
"B4" "C1" 1680 0.1026 "hal5KO" "SYNHEFL00000022" "C"
"B5" "C1" 1680 0.0526 "ilt1KO" "SYNHEFL00000022" "C"
"B6" "C1" 1680 0.0619 "aly1KO" "SYNHEFL00000022" "C"
"B7" "C1" 1680 0.0574 "trk2KO" "SYNHEFL00000022" "C"
"B8" "C1" 1680 0.0522 "trk1KO" "SYNHEFL00000022" "C"
"B9" "C1" 1680 0.0526 "art10KO" "SYNHEFL00000022" "C"
"B10" "C1" 1680 0.0753 "ldb19KO" "SYNHEFL00000022" "C"
"B11" "C1" 1680 0.0692 "BY4741" "SYNHEFL00000022" "C"
"C2" "C1" 1680 0.069 "BY4741" "SYNHEFL00000022" "C"
"C3" "C1" 1680 0.1128 "sat4KO" "SYNHEFL00000022" "C"
"C4" "C1" 1680 0.1014 "hal5KO" "SYNHEFL00000022" "C"
"C5" "C1" 1680 0.0613 "ilt1KO" "SYNHEFL00000022" "C"
"C6" "C1" 1680 0.0693 "aly1KO" "SYNHEFL00000022" "C"
"C7" "C1" 1680 0.067 "trk2KO" "SYNHEFL00000022" "C"
"C8" "C1" 1680 0.0579 "trk1KO" "SYNHEFL00000022" "C"
"C9" "C1" 1680 0.0366 "art10KO" "SYNHEFL00000022" "C"
"C10" "C1" 1680 0.0745 "ldb19KO" "SYNHEFL00000022" "C"
"C11" "C1" 1680 0.107 "BY4741" "SYNHEFL00000022" "C"
"D2" "C1" 1680 0.0985 "BY4741" "SYNHEFL00000022" "C"
"D3" "C1" 1680 0.1234 "sat4KO" "SYNHEFL00000022" "C"
"D4" "C1" 1680 0.0827 "hal5KO" "SYNHEFL00000022" "C"
"D5" "C1" 1680 0.0562 "ilt1KO" "SYNHEFL00000022" "C"
"D6" "C1" 1680 0.0521 "aly1KO" "SYNHEFL00000022" "C"
"D7" "C1" 1680 0.0814 "trk2KO" "SYNHEFL00000022" "C"
"D8" "C1" 1680 0.0923 "trk1KO" "SYNHEFL00000022" "C"
"D9" "C1" 1680 0.0786 "art10KO" "SYNHEFL00000022" "C"
"D10" "C1" 1680 0.0299 "ldb19KO" "SYNHEFL00000022" "C"
"D11" "C1" 1680 0.078 "BY4741" "SYNHEFL00000022" "C"
"E2" "C1" 1680 0.0838 "BY4741" "SYNHEFL00000022" "C"
"E3" "C1" 1680 0.0886 "sat4KO" "SYNHEFL00000022" "C"
"E4" "C1" 1680 0.0837 "hal5KO" "SYNHEFL00000022" "C"
"E5" "C1" 1680 0.0743 "ilt1KO" "SYNHEFL00000022" "C"
"E6" "C1" 1680 0.0698 "aly1KO" "SYNHEFL00000022" "C"
"E7" "C1" 1680 0.0595 "trk2KO" "SYNHEFL00000022" "C"
"E8" "C1" 1680 0.056 "trk1KO" "SYNHEFL00000022" "C"
"E9" "C1" 1680 0.0552 "art10KO" "SYNHEFL00000022" "C"
"E10" "C1" 1680 0.073 "ldb19KO" "SYNHEFL00000022" "C"
"E11" "C1" 1680 0.0705 "BY4741" "SYNHEFL00000022" "C"
"F2" "C1" 1680 0.0881 "BY4741" "SYNHEFL00000022" "C"
"F3" "C1" 1680 0.165 "sat4KO" "SYNHEFL00000022" "C"
"F4" "C1" 1680 0.082 "hal5KO" "SYNHEFL00000022" "C"
"F5" "C1" 1680 0.0796 "ilt1KO" "SYNHEFL00000022" "C"
"F6" "C1" 1680 0.0575 "aly1KO" "SYNHEFL00000022" "C"
"F7" "C1" 1680 0.1037 "trk2KO" "SYNHEFL00000022" "C"
"F8" "C1" 1680 0.0797 "trk1KO" "SYNHEFL00000022" "C"
"F9" "C1" 1680 0.1198 "art10KO" "SYNHEFL00000022" "C"
"F10" "C1" 1680 0.0788 "ldb19KO" "SYNHEFL00000022" "C"
"F11" "C1" 1680 0.0642 "BY4741" "SYNHEFL00000022" "C"
"G2" "C1" 1680 0.0597 "BY4741" "SYNHEFL00000022" "C"
"G3" "C1" 1680 0.0724 "sat4KO" "SYNHEFL00000022" "C"
"G4" "C1" 1680 0.0701 "hal5KO" "SYNHEFL00000022" "C"
"G5" "C1" 1680 0.0495 "ilt1KO" "SYNHEFL00000022" "C"
"G6" "C1" 1680 0.0366 "aly1KO" "SYNHEFL00000022" "C"
"G7" "C1" 1680 0.0194 "trk2KO" "SYNHEFL00000022" "C"
"G8" "C1" 1680 0.0242 "trk1KO" "SYNHEFL00000022" "C"
"G9" "C1" 1680 0.0383 "art10KO" "SYNHEFL00000022" "C"
"G10" "C1" 1680 0.0132 "ldb19KO" "SYNHEFL00000022" "C"
"G11" "C1" 1680 0.0418 "BY4741" "SYNHEFL00000022" "C"
"B2" "C1" 1740 0.0842 "BY4741" "SYNHEFL00000022" "C"
"B3" "C1" 1740 0.0936 "sat4KO" "SYNHEFL00000022" "C"
"B4" "C1" 1740 0.1039 "hal5KO" "SYNHEFL00000022" "C"
"B5" "C1" 1740 0.0531 "ilt1KO" "SYNHEFL00000022" "C"
"B6" "C1" 1740 0.0625 "aly1KO" "SYNHEFL00000022" "C"
"B7" "C1" 1740 0.058 "trk2KO" "SYNHEFL00000022" "C"
"B8" "C1" 1740 0.053 "trk1KO" "SYNHEFL00000022" "C"
"B9" "C1" 1740 0.0532 "art10KO" "SYNHEFL00000022" "C"
"B10" "C1" 1740 0.0763 "ldb19KO" "SYNHEFL00000022" "C"
"B11" "C1" 1740 0.0698 "BY4741" "SYNHEFL00000022" "C"
"C2" "C1" 1740 0.0693 "BY4741" "SYNHEFL00000022" "C"
"C3" "C1" 1740 0.1134 "sat4KO" "SYNHEFL00000022" "C"
"C4" "C1" 1740 0.1019 "hal5KO" "SYNHEFL00000022" "C"
"C5" "C1" 1740 0.0614 "ilt1KO" "SYNHEFL00000022" "C"
"C6" "C1" 1740 0.0694 "aly1KO" "SYNHEFL00000022" "C"
"C7" "C1" 1740 0.0676 "trk2KO" "SYNHEFL00000022" "C"
"C8" "C1" 1740 0.0581 "trk1KO" "SYNHEFL00000022" "C"
"C9" "C1" 1740 0.0368 "art10KO" "SYNHEFL00000022" "C"
"C10" "C1" 1740 0.0746 "ldb19KO" "SYNHEFL00000022" "C"
"C11" "C1" 1740 0.1071 "BY4741" "SYNHEFL00000022" "C"
"D2" "C1" 1740 0.0988 "BY4741" "SYNHEFL00000022" "C"
"D3" "C1" 1740 0.1237 "sat4KO" "SYNHEFL00000022" "C"
"D4" "C1" 1740 0.0839 "hal5KO" "SYNHEFL00000022" "C"
"D5" "C1" 1740 0.0563 "ilt1KO" "SYNHEFL00000022" "C"
"D6" "C1" 1740 0.0523 "aly1KO" "SYNHEFL00000022" "C"
"D7" "C1" 1740 0.0819 "trk2KO" "SYNHEFL00000022" "C"
"D8" "C1" 1740 0.0929 "trk1KO" "SYNHEFL00000022" "C"
"D9" "C1" 1740 0.0792 "art10KO" "SYNHEFL00000022" "C"
"D10" "C1" 1740 0.03 "ldb19KO" "SYNHEFL00000022" "C"
"D11" "C1" 1740 0.0785 "BY4741" "SYNHEFL00000022" "C"
"E2" "C1" 1740 0.0843 "BY4741" "SYNHEFL00000022" "C"
"E3" "C1" 1740 0.0892 "sat4KO" "SYNHEFL00000022" "C"
"E4" "C1" 1740 0.0847 "hal5KO" "SYNHEFL00000022" "C"
"E5" "C1" 1740 0.0747 "ilt1KO" "SYNHEFL00000022" "C"
"E6" "C1" 1740 0.0702 "aly1KO" "SYNHEFL00000022" "C"
"E7" "C1" 1740 0.0604 "trk2KO" "SYNHEFL00000022" "C"
"E8" "C1" 1740 0.0561 "trk1KO" "SYNHEFL00000022" "C"
"E9" "C1" 1740 0.0555 "art10KO" "SYNHEFL00000022" "C"
"E10" "C1" 1740 0.0734 "ldb19KO" "SYNHEFL00000022" "C"
"E11" "C1" 1740 0.0708 "BY4741" "SYNHEFL00000022" "C"
"F2" "C1" 1740 0.0885 "BY4741" "SYNHEFL00000022" "C"
"F3" "C1" 1740 0.1669 "sat4KO" "SYNHEFL00000022" "C"
"F4" "C1" 1740 0.0825 "hal5KO" "SYNHEFL00000022" "C"
"F5" "C1" 1740 0.0797 "ilt1KO" "SYNHEFL00000022" "C"
"F6" "C1" 1740 0.0577 "aly1KO" "SYNHEFL00000022" "C"
"F7" "C1" 1740 0.1045 "trk2KO" "SYNHEFL00000022" "C"
"F8" "C1" 1740 0.0796 "trk1KO" "SYNHEFL00000022" "C"
"F9" "C1" 1740 0.1208 "art10KO" "SYNHEFL00000022" "C"
"F10" "C1" 1740 0.0786 "ldb19KO" "SYNHEFL00000022" "C"
"F11" "C1" 1740 0.0649 "BY4741" "SYNHEFL00000022" "C"
"G2" "C1" 1740 0.0601 "BY4741" "SYNHEFL00000022" "C"
"G3" "C1" 1740 0.0727 "sat4KO" "SYNHEFL00000022" "C"
"G4" "C1" 1740 0.0705 "hal5KO" "SYNHEFL00000022" "C"
"G5" "C1" 1740 0.0497 "ilt1KO" "SYNHEFL00000022" "C"
"G6" "C1" 1740 0.0371 "aly1KO" "SYNHEFL00000022" "C"
"G7" "C1" 1740 0.0199 "trk2KO" "SYNHEFL00000022" "C"
"G8" "C1" 1740 0.0242 "trk1KO" "SYNHEFL00000022" "C"
"G9" "C1" 1740 0.0386 "art10KO" "SYNHEFL00000022" "C"
"G10" "C1" 1740 0.013 "ldb19KO" "SYNHEFL00000022" "C"
"G11" "C1" 1740 0.0424 "BY4741" "SYNHEFL00000022" "C"
"B2" "C1" 1800 0.0909 "BY4741" "SYNHEFL00000022" "C"
"B3" "C1" 1800 0.1045 "sat4KO" "SYNHEFL00000022" "C"
"B4" "C1" 1800 0.1088 "hal5KO" "SYNHEFL00000022" "C"
"B5" "C1" 1800 0.0536 "ilt1KO" "SYNHEFL00000022" "C"
"B6" "C1" 1800 0.066 "aly1KO" "SYNHEFL00000022" "C"
"B7" "C1" 1800 0.0608 "trk2KO" "SYNHEFL00000022" "C"
"B8" "C1" 1800 0.0552 "trk1KO" "SYNHEFL00000022" "C"
"B9" "C1" 1800 0.055 "art10KO" "SYNHEFL00000022" "C"
"B10" "C1" 1800 0.0769 "ldb19KO" "SYNHEFL00000022" "C"
"B11" "C1" 1800 0.0709 "BY4741" "SYNHEFL00000022" "C"
"C2" "C1" 1800 0.0709 "BY4741" "SYNHEFL00000022" "C"
"C3" "C1" 1800 0.124 "sat4KO" "SYNHEFL00000022" "C"
"C4" "C1" 1800 0.1052 "hal5KO" "SYNHEFL00000022" "C"
"C5" "C1" 1800 0.0639 "ilt1KO" "SYNHEFL00000022" "C"
"C6" "C1" 1800 0.0715 "aly1KO" "SYNHEFL00000022" "C"
"C7" "C1" 1800 0.0733 "trk2KO" "SYNHEFL00000022" "C"
"C8" "C1" 1800 0.0601 "trk1KO" "SYNHEFL00000022" "C"
"C9" "C1" 1800 0.0403 "art10KO" "SYNHEFL00000022" "C"
"C10" "C1" 1800 0.085 "ldb19KO" "SYNHEFL00000022" "C"
"C11" "C1" 1800 0.1079 "BY4741" "SYNHEFL00000022" "C"
"D2" "C1" 1800 0.0997 "BY4741" "SYNHEFL00000022" "C"
"D3" "C1" 1800 0.132 "sat4KO" "SYNHEFL00000022" "C"
"D4" "C1" 1800 0.0837 "hal5KO" "SYNHEFL00000022" "C"
"D5" "C1" 1800 0.0565 "ilt1KO" "SYNHEFL00000022" "C"
"D6" "C1" 1800 0.0533 "aly1KO" "SYNHEFL00000022" "C"
"D7" "C1" 1800 0.0827 "trk2KO" "SYNHEFL00000022" "C"
"D8" "C1" 1800 0.0929 "trk1KO" "SYNHEFL00000022" "C"
"D9" "C1" 1800 0.0825 "art10KO" "SYNHEFL00000022" "C"
"D10" "C1" 1800 0.0345 "ldb19KO" "SYNHEFL00000022" "C"
"D11" "C1" 1800 0.0802 "BY4741" "SYNHEFL00000022" "C"
"E2" "C1" 1800 0.084 "BY4741" "SYNHEFL00000022" "C"
"E3" "C1" 1800 0.0914 "sat4KO" "SYNHEFL00000022" "C"
"E4" "C1" 1800 0.0833 "hal5KO" "SYNHEFL00000022" "C"
"E5" "C1" 1800 0.0763 "ilt1KO" "SYNHEFL00000022" "C"
"E6" "C1" 1800 0.0719 "aly1KO" "SYNHEFL00000022" "C"
"E7" "C1" 1800 0.0628 "trk2KO" "SYNHEFL00000022" "C"
"E8" "C1" 1800 0.0623 "trk1KO" "SYNHEFL00000022" "C"
"E9" "C1" 1800 0.0593 "art10KO" "SYNHEFL00000022" "C"
"E10" "C1" 1800 0.0737 "ldb19KO" "SYNHEFL00000022" "C"
"E11" "C1" 1800 0.0722 "BY4741" "SYNHEFL00000022" "C"
"F2" "C1" 1800 0.0861 "BY4741" "SYNHEFL00000022" "C"
"F3" "C1" 1800 0.1626 "sat4KO" "SYNHEFL00000022" "C"
"F4" "C1" 1800 0.0814 "hal5KO" "SYNHEFL00000022" "C"
"F5" "C1" 1800 0.0811 "ilt1KO" "SYNHEFL00000022" "C"
"F6" "C1" 1800 0.0597 "aly1KO" "SYNHEFL00000022" "C"
"F7" "C1" 1800 0.1098 "trk2KO" "SYNHEFL00000022" "C"
"F8" "C1" 1800 0.0844 "trk1KO" "SYNHEFL00000022" "C"
"F9" "C1" 1800 0.1211 "art10KO" "SYNHEFL00000022" "C"
"F10" "C1" 1800 0.0834 "ldb19KO" "SYNHEFL00000022" "C"
"F11" "C1" 1800 0.0641 "BY4741" "SYNHEFL00000022" "C"
"G2" "C1" 1800 0.0625 "BY4741" "SYNHEFL00000022" "C"
"G3" "C1" 1800 0.0793 "sat4KO" "SYNHEFL00000022" "C"
"G4" "C1" 1800 0.0725 "hal5KO" "SYNHEFL00000022" "C"
"G5" "C1" 1800 0.0503 "ilt1KO" "SYNHEFL00000022" "C"
"G6" "C1" 1800 0.0372 "aly1KO" "SYNHEFL00000022" "C"
"G7" "C1" 1800 0.0205 "trk2KO" "SYNHEFL00000022" "C"
"G8" "C1" 1800 0.0266 "trk1KO" "SYNHEFL00000022" "C"
"G9" "C1" 1800 0.0395 "art10KO" "SYNHEFL00000022" "C"
"G10" "C1" 1800 0.014 "ldb19KO" "SYNHEFL00000022" "C"
"G11" "C1" 1800 0.0429 "BY4741" "SYNHEFL00000022" "C"
"B2" "C1" 1860 0.0845 "BY4741" "SYNHEFL00000022" "C"
"B3" "C1" 1860 0.0942 "sat4KO" "SYNHEFL00000022" "C"
"B4" "C1" 1860 0.1039 "hal5KO" "SYNHEFL00000022" "C"
"B5" "C1" 1860 0.0529 "ilt1KO" "SYNHEFL00000022" "C"
"B6" "C1" 1860 0.0622 "aly1KO" "SYNHEFL00000022" "C"
"B7" "C1" 1860 0.0578 "trk2KO" "SYNHEFL00000022" "C"
"B8" "C1" 1860 0.0525 "trk1KO" "SYNHEFL00000022" "C"
"B9" "C1" 1860 0.0534 "art10KO" "SYNHEFL00000022" "C"
"B10" "C1" 1860 0.0759 "ldb19KO" "SYNHEFL00000022" "C"
"B11" "C1" 1860 0.0699 "BY4741" "SYNHEFL00000022" "C"
"C2" "C1" 1860 0.07 "BY4741" "SYNHEFL00000022" "C"
"C3" "C1" 1860 0.1142 "sat4KO" "SYNHEFL00000022" "C"
"C4" "C1" 1860 0.1028 "hal5KO" "SYNHEFL00000022" "C"
"C5" "C1" 1860 0.062 "ilt1KO" "SYNHEFL00000022" "C"
"C6" "C1" 1860 0.0701 "aly1KO" "SYNHEFL00000022" "C"
"C7" "C1" 1860 0.0684 "trk2KO" "SYNHEFL00000022" "C"
"C8" "C1" 1860 0.0588 "trk1KO" "SYNHEFL00000022" "C"
"C9" "C1" 1860 0.0374 "art10KO" "SYNHEFL00000022" "C"
"C10" "C1" 1860 0.0752 "ldb19KO" "SYNHEFL00000022" "C"
"C11" "C1" 1860 0.1083 "BY4741" "SYNHEFL00000022" "C"
"D2" "C1" 1860 0.0995 "BY4741" "SYNHEFL00000022" "C"
"D3" "C1" 1860 0.1252 "sat4KO" "SYNHEFL00000022" "C"
"D4" "C1" 1860 0.0851 "hal5KO" "SYNHEFL00000022" "C"
"D5" "C1" 1860 0.057 "ilt1KO" "SYNHEFL00000022" "C"
"D6" "C1" 1860 0.053 "aly1KO" "SYNHEFL00000022" "C"
"D7" "C1" 1860 0.083 "trk2KO" "SYNHEFL00000022" "C"
"D8" "C1" 1860 0.0934 "trk1KO" "SYNHEFL00000022" "C"
"D9" "C1" 1860 0.0799 "art10KO" "SYNHEFL00000022" "C"
"D10" "C1" 1860 0.0302 "ldb19KO" "SYNHEFL00000022" "C"
"D11" "C1" 1860 0.0791 "BY4741" "SYNHEFL00000022" "C"
"E2" "C1" 1860 0.0851 "BY4741" "SYNHEFL00000022" "C"
"E3" "C1" 1860 0.0903 "sat4KO" "SYNHEFL00000022" "C"
"E4" "C1" 1860 0.086 "hal5KO" "SYNHEFL00000022" "C"
"E5" "C1" 1860 0.075 "ilt1KO" "SYNHEFL00000022" "C"
"E6" "C1" 1860 0.0706 "aly1KO" "SYNHEFL00000022" "C"
"E7" "C1" 1860 0.0618 "trk2KO" "SYNHEFL00000022" "C"
"E8" "C1" 1860 0.0568 "trk1KO" "SYNHEFL00000022" "C"
"E9" "C1" 1860 0.0561 "art10KO" "SYNHEFL00000022" "C"
"E10" "C1" 1860 0.0742 "ldb19KO" "SYNHEFL00000022" "C"
"E11" "C1" 1860 0.0714 "BY4741" "SYNHEFL00000022" "C"
"F2" "C1" 1860 0.0895 "BY4741" "SYNHEFL00000022" "C"
"F3" "C1" 1860 0.1686 "sat4KO" "SYNHEFL00000022" "C"
"F4" "C1" 1860 0.0835 "hal5KO" "SYNHEFL00000022" "C"
"F5" "C1" 1860 0.0804 "ilt1KO" "SYNHEFL00000022" "C"
"F6" "C1" 1860 0.0583 "aly1KO" "SYNHEFL00000022" "C"
"F7" "C1" 1860 0.1055 "trk2KO" "SYNHEFL00000022" "C"
"F8" "C1" 1860 0.0804 "trk1KO" "SYNHEFL00000022" "C"
"F9" "C1" 1860 0.1215 "art10KO" "SYNHEFL00000022" "C"
"F10" "C1" 1860 0.0804 "ldb19KO" "SYNHEFL00000022" "C"
"F11" "C1" 1860 0.0655 "BY4741" "SYNHEFL00000022" "C"
"G2" "C1" 1860 0.0609 "BY4741" "SYNHEFL00000022" "C"
"G3" "C1" 1860 0.0735 "sat4KO" "SYNHEFL00000022" "C"
"G4" "C1" 1860 0.0715 "hal5KO" "SYNHEFL00000022" "C"
"G5" "C1" 1860 0.0502 "ilt1KO" "SYNHEFL00000022" "C"
"G6" "C1" 1860 0.0379 "aly1KO" "SYNHEFL00000022" "C"
"G7" "C1" 1860 0.0207 "trk2KO" "SYNHEFL00000022" "C"
"G8" "C1" 1860 0.0249 "trk1KO" "SYNHEFL00000022" "C"
"G9" "C1" 1860 0.0395 "art10KO" "SYNHEFL00000022" "C"
"G10" "C1" 1860 0.0131 "ldb19KO" "SYNHEFL00000022" "C"
"G11" "C1" 1860 0.0433 "BY4741" "SYNHEFL00000022" "C"
"B2" "C1" 1920 0.0859 "BY4741" "SYNHEFL00000022" "C"
"B3" "C1" 1920 0.0965 "sat4KO" "SYNHEFL00000022" "C"
"B4" "C1" 1920 0.1062 "hal5KO" "SYNHEFL00000022" "C"
"B5" "C1" 1920 0.0541 "ilt1KO" "SYNHEFL00000022" "C"
"B6" "C1" 1920 0.0636 "aly1KO" "SYNHEFL00000022" "C"
"B7" "C1" 1920 0.0593 "trk2KO" "SYNHEFL00000022" "C"
"B8" "C1" 1920 0.0542 "trk1KO" "SYNHEFL00000022" "C"
"B9" "C1" 1920 0.0544 "art10KO" "SYNHEFL00000022" "C"
"B10" "C1" 1920 0.0773 "ldb19KO" "SYNHEFL00000022" "C"
"B11" "C1" 1920 0.0709 "BY4741" "SYNHEFL00000022" "C"
"C2" "C1" 1920 0.0706 "BY4741" "SYNHEFL00000022" "C"
"C3" "C1" 1920 0.117 "sat4KO" "SYNHEFL00000022" "C"
"C4" "C1" 1920 0.1037 "hal5KO" "SYNHEFL00000022" "C"
"C5" "C1" 1920 0.0628 "ilt1KO" "SYNHEFL00000022" "C"
"C6" "C1" 1920 0.0705 "aly1KO" "SYNHEFL00000022" "C"
"C7" "C1" 1920 0.0693 "trk2KO" "SYNHEFL00000022" "C"
